         117336475 function calls (112314412 primitive calls) in 611.955 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.024    0.004    0.024    0.004 {built-in method selectedIndexes}
        3    0.000    0.000    0.024    0.008 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py:359(quote_args)
       24    0.000    0.000    0.024    0.001 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py:326(quote_arg_win32)
        1    0.000    0.000    0.024    0.024 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:224(selected_resources)
     2918    0.013    0.000    0.024    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\os.py:712(__getitem__)
     5297    0.017    0.000    0.023    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:840(filter)
       47    0.008    0.000    0.023    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\abstractview.py:106(wheelEvent)
      164    0.010    0.000    0.023    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:442(exists)
        1    0.005    0.005    0.023    0.023 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1536(_get_modules_list)
    20773    0.023    0.000    0.023    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.012    0.012    0.023    0.023 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\media_player_widget.py:59(_setup_time_slider)
        4    0.000    0.000    0.023    0.006 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:93(__init__)
     8851    0.022    0.000    0.022    0.000 {built-in method isValid}
      170    0.000    0.000    0.022    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1084(game)
        1    0.000    0.000    0.022    0.022 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1062(determine_game)
    33302    0.022    0.000    0.022    0.000 {method 'upper' of 'str' objects}
     2510    0.013    0.000    0.022    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\treeview.py:381(itemDelegate)
    15497    0.015    0.000    0.022    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:134(__bool__)
     1325    0.007    0.000    0.022    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\contextlib.py:145(__exit__)
     1327    0.004    0.000    0.022    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\_base.py:328(__init__)
        7    0.000    0.000    0.021    0.003 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:500(remove_unused_categories)
        2    0.000    0.000    0.021    0.011 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\traceback.py:142(format_exception)
      124    0.013    0.000    0.021    0.000 {built-in method documentLayout}
     4296    0.021    0.000    0.021    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:705(__exit__)
    16738    0.015    0.000    0.021    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:542(__getitem__)
      120    0.021    0.000    0.021    0.000 {built-in method rowCount}
      161    0.002    0.000    0.021    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_auto.py:17(detect_gff)
      376    0.013    0.000    0.021    0.000 {built-in method setToolTip}
    16982    0.021    0.000    0.021    0.000 {built-in method _thread.allocate_lock}
     4119    0.004    0.000    0.021    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:71(_cached_isabs)
        1    0.000    0.000    0.021    0.021 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\heuristics.py:12(determine_game)
       15    0.001    0.000    0.021    0.001 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:498(__new__)
      134    0.000    0.000    0.021    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\heuristics.py:40(check)
     3137    0.006    0.000    0.020    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:272(true_size)
     2828    0.016    0.000    0.020    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1587(get_internal_queue_and_event)
 1308/656    0.008    0.000    0.020    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\glob.py:370(selector)
      309    0.001    0.000    0.020    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:167(_from_json)
     2650    0.004    0.000    0.020    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1826(_is_disabled)
      767    0.013    0.000    0.020    0.000 <frozen importlib._bootstrap_external>:101(_path_join)
     1325    0.020    0.000    0.020    0.000 g:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\loggerplus\__init__.py:461(__getattribute__)
        1    0.000    0.000    0.020    0.020 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\editor.py:2217(set_all_whats_this)
       12    0.019    0.002    0.019    0.002 {built-in method size}
        1    0.019    0.019    0.019    0.019 {built-in method setApplicationDisplayName}
        8    0.019    0.002    0.019    0.002 {built-in method setWhatsThis}
     3178    0.014    0.000    0.019    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:17(_translate_id_to_dap)
        2    0.018    0.009    0.019    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\edit\combobox_2da.py:143(set_items)
      309    0.003    0.000    0.019    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:112(from_json)
      124    0.019    0.000    0.019    0.000 {built-in method save}
     2324    0.003    0.000    0.019    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1113(talktable)
     1327    0.011    0.000    0.018    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_additional_thread_info_regular.py:301(add_additional_info)
       18    0.018    0.001    0.018    0.001 {built-in method resize}
       68    0.018    0.000    0.018    0.000 {built-in method drawText}
     8477    0.013    0.000    0.018    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:853(set_uint32)
        2    0.000    0.000    0.018    0.009 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:783(submit)
      256    0.003    0.000    0.018    0.000 {built-in method collapse}
     7877    0.013    0.000    0.018    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:909(set_int32)
    19570    0.018    0.000    0.018    0.000 {method 'is_file' of 'nt.DirEntry' objects}
       10    0.002    0.000    0.018    0.002 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\widgets\combobox.py:174(__init__)
    26345    0.017    0.000    0.017    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:223(<genexpr>)
        2    0.017    0.009    0.017    0.009 {built-in method setPlainText}
     6848    0.017    0.000    0.017    0.000 {built-in method time.time}
     1327    0.005    0.000    0.017    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:461(__init__)
        2    0.017    0.009    0.017    0.009 {built-in method setSortRole}
        3    0.000    0.000    0.017    0.006 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\popen_spawn_win32.py:46(__init__)
      126    0.013    0.000    0.017    0.000 g:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\qtpy\_utils.py:105(add_action)
      390    0.007    0.000    0.017    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:251(__set_name__)
       12    0.017    0.001    0.017    0.001 {built-in method idealWidth}
    60862    0.017    0.000    0.017    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:562(exists)
      294    0.017    0.000    0.017    0.000 {built-in method visualRect}
        1    0.000    0.000    0.017    0.017 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:806(save_locations)
     1347    0.007    0.000    0.017    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\ntpath.py:243(splitext)
    60502    0.017    0.000    0.017    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:180(filepath)
     5747    0.017    0.000    0.017    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1622(check_output_redirect)
     1646    0.011    0.000    0.016    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\weakref.py:414(__getitem__)
     2324    0.006    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:297(_talktable)
     7305    0.016    0.000    0.016    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.016    0.005 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py:901(new_CreateProcess)
       62    0.016    0.000    0.016    0.000 {built-in method drawEllipse}
     6909    0.015    0.000    0.015    0.000 {function DLGStandardItem.index at 0x00000176D76D5A90}
     1325    0.007    0.000    0.015    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\contextlib.py:303(helper)
       36    0.015    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\twoda\twoda_data.py:167(__repr__)
        1    0.000    0.000    0.015    0.015 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\lip\__init__.py:1(<module>)
        1    0.000    0.000    0.015    0.015 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\editor.py:425(setup_extra_widgets)
       10    0.015    0.001    0.015    0.001 {built-in method invisibleRootItem}
       47    0.015    0.000    0.015    0.000 {function RobustTreeView.wheelEvent at 0x00000176D7724C50}
     2540    0.006    0.000    0.015    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\weakref.py:507(setdefault)
      356    0.002    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:181(from_auto)
     5227    0.015    0.000    0.015    0.000 {method 'keys' of 'dict' objects}
     3586    0.011    0.000    0.015    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py:248(notify_about_gevent_if_needed)
      652    0.003    0.000    0.015    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\glob.py:448(recursive_selector)
        1    0.001    0.001    0.015    0.015 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:303(_setup_signals)
     1116    0.015    0.000    0.015    0.000 {built-in method pos}
     1341    0.003    0.000    0.014    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:339(parents)
     6312    0.012    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:979(set_string)
    26409    0.014    0.000    0.014    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.014    0.014 <frozen importlib._bootstrap_external>:1238(_cache_bytecode)
        1    0.000    0.000    0.014    0.014 <frozen importlib._bootstrap_external>:1243(set_data)
        1    0.000    0.000    0.014    0.014 <frozen importlib._bootstrap_external>:200(_write_atomic)
        1    0.000    0.000    0.014    0.014 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\style\theme_manager.py:2859(_apply_theme_and_style)
     7165    0.011    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:937(set_single)
        1    0.001    0.001    0.014    0.014 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\lip\lip_editor.py:1(<module>)
     6743    0.011    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:965(set_resref)
      297    0.004    0.000    0.014    0.000 {function HTMLDelegate.editorEvent at 0x00000176D76D4B90}
     1327    0.013    0.000    0.013    0.000 {method '_is_owned' of '_thread.RLock' objects}
        1    0.013    0.013    0.013    0.013 {method 'write' of '_io.FileIO' objects}
     1327    0.009    0.000    0.013    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\_base.py:497(set_running_or_notify_cancel)
     6145    0.006    0.000    0.013    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:668(get_thread_id)
        1    0.000    0.000    0.013    0.013 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:200(__init__)
     2789    0.013    0.000    0.013    0.000 {method 'size' of 'mmap.mmap' objects}
     4701    0.007    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:520(from_invalid)
    15472    0.010    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:437(__eq__)
     3927    0.003    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:78(_cached_splitdrive)
    10915    0.012    0.000    0.012    0.000 {built-in method _thread.get_ident}
        1    0.001    0.001    0.012    0.012 g:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\PIL\_typing.py:1(<module>)
        1    0.000    0.000    0.012    0.012 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:262(_initUi)
        3    0.012    0.004    0.012    0.004 {built-in method minimumSizeHint}
       25    0.001    0.000    0.012    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\edit\combobox_2da.py:46(paintEvent)
     1341    0.008    0.000    0.012    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:35(__init__)
     6623    0.012    0.000    0.012    0.000 {method 'find' of 'str' objects}
        4    0.000    0.000    0.011    0.003 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\uic\qtpy\widgets\resource_list.py:17(setupUi)
       54    0.001    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:782(_compile_bytecode)
        6    0.011    0.002    0.011    0.002 {built-in method setMouseTracking}
        1    0.001    0.001    0.011    0.011 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\style\theme_manager.py:283(_get_theme_config)
      3/2    0.000    0.000    0.011    0.005 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\traceback.py:1037(__init__)
        1    0.000    0.000    0.011    0.011 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\editor.py:842(setup_menu_extras)
      294    0.011    0.000    0.011    0.000 {built-in method indexAt}
     1325    0.011    0.000    0.011    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_sys_monitoring\_pydevd_sys_monitoring.py:433(_get_thread_info)
     3569    0.006    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:432(__eq__)
      192    0.001    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:64(__init__)
        1    0.000    0.000    0.011    0.011 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\context.py:222(_Popen)
       27    0.001    0.000    0.011    0.000 {built-in method header}
     1548    0.003    0.000    0.011    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:194(stem)
        1    0.000    0.000    0.011    0.011 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1481(unset_installation)
     1327    0.007    0.000    0.011    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:1049(_delete)
        3    0.000    0.000    0.011    0.004 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\traceback.py:453(_extract_from_extended_frame_gen)
